dia,hora,autor,mensaje,editado
2024-03-11,78373.0,Venegas,‎image omitted,False
2024-03-12,88404.0,Gustavo Amador,‎image omitted,False
2024-03-12,88413.0,Corella,Nope,False
2024-03-12,67369.0,Adrian,‎image omitted,False
2024-03-12,70106.0,Venegas,Thanks King!,False
2024-03-13,29347.0,Dixon Montero,https://t.me/+RMqn4EIvJ1w4ZDU5,False
2024-03-13,29358.0,Dixon Montero,That is the link of the group with the teacher,False
2024-03-13,31078.0,Dixon Montero,https://youtu.be/VdGzPZ31ts8?si=1BS8ZT30zX3Shj46,False
2024-03-13,31086.0,Dixon Montero,Important for Friday,False
2024-03-13,57330.0,Santiago Actuariales,"Hello, it occurred to me that those who have not brought tools could use the HTML of the course (from last semester), maybe if anyone wants to review for this semester, I hope it helps",False
2024-03-13,57336.0,Santiago Actuariales,"Loops,-conditionals-and-functions.html ‎document omitted",False
2024-03-13,57336.0,Santiago Actuariales,Objects-in-R.html ‎document omitted,False
2024-03-13,57336.0,Santiago Actuariales,Parallelization.html ‎document omitted,False
2024-03-13,57337.0,Santiago Actuariales,Visualizations-in-R.html ‎document omitted,False
2024-03-13,57337.0,Santiago Actuariales,Rshiny-class[1].html ‎document omitted,False
2024-03-13,58923.0,Paula,Thank you,False
2024-03-13,58994.0,Venegas,Thank you Santi,False
2024-03-13,62080.0,Dixon Montero,Thank you🫶🏽,False
2024-03-13,84464.0,Javier Hernández,‎image omitted,False
2024-03-13,84509.0,Javier Hernández,‎sticker omitted,False
2024-03-13,84511.0,Paula,Thank you,False
2024-03-13,84516.0,Paula,‎sticker omitted,False
2024-03-13,84519.0,Felix,‎sticker omitted,False
2024-03-14,16683.0,Venegas,Carepinga that,False
2024-03-14,16686.0,Venegas,and I already woke up,False
2024-03-14,16706.0,Venegas,"I'm going to give him his big dick, for walking with a weak ass, make him take an Alkd and take classes",False
2024-03-14,16712.0,Venegas,‎sticker omitted,False
2024-03-14,21458.0,Adrian,No wonder I fell asleep reading maikolsolis.com xD,False
2024-03-14,22239.0,Venegas,HAHAHAJjaka,False
2024-03-14,22241.0,Venegas,Yes guide,False
2024-03-14,22243.0,Venegas,I was***,False
2024-03-14,26396.0,Luis Fer Amey,TO,False
2024-03-14,27603.0,~ Heizel Obando Leiva,‎Change your security code with +506 8982 2719.,False
2024-03-14,32857.0,~ Roberto Peralta,‎Adrian added ~Roberto Peralta.,False
2024-03-14,51158.0,Venegas,‎image omitted,False
2024-03-14,51779.0,Paula,‎sticker omitted,False
2024-03-14,74630.0,Adrian,I'm going to graduate without Viquez taking my virginity,False
2024-03-14,74643.0,Venegas,HA HA HA,False
2024-03-14,74643.0,Venegas,I hope it doesn't happen,False
2024-03-15,32588.0,Dixon Montero,"Maes, starting next week on Tuesday and Friday I will be selling papa empanadas and possibly bean empanadas.",False
2024-03-15,32613.0,Venegas,Rich,False
2024-03-15,32614.0,Venegas,mae,False
2024-03-15,32616.0,Venegas,I'll let you know,False
2024-03-15,32619.0,Venegas,I*,False
2024-03-15,32622.0,Dixon Montero,I hope they buy me because that scholarship didn't help me.,False
2024-03-15,32626.0,Dixon Montero,🥲💔,False
2024-03-15,32627.0,Venegas,HAHAHAHAHAHA,False
2024-03-15,32631.0,Venegas,Mae go claim,False
2024-03-15,32637.0,Venegas,Obas is sick and tired,False
2024-03-15,32645.0,Venegas,Because supposedly it was very bad for everyone,False
2024-03-15,32936.0,Adrian,When were they worth?,False
2024-03-15,32943.0,Venegas,800 wasn't it?,False
2024-03-15,32944.0,Venegas,or a thousand?,False
2024-03-15,32946.0,Venegas,🤔🤔🤔🤔,False
2024-03-15,32953.0,Adrian,I remembered a thousand. But I do not remember,False
2024-03-15,32984.0,Dixon Montero,👈🏻,False
2024-03-15,32987.0,Dixon Montero,With cool,False
2024-03-15,32989.0,Adrian,"It's to remember to bring the money on Tuesday because I keep it fair xD. Let Javi tell you, I ask him to borrow money all the time.",True
2024-03-15,33003.0,Adrian,Okay bb. Save me one for Tuesday,False
2024-03-15,48216.0,Paula,‎sticker omitted,False
2024-03-15,48232.0,Venegas,😂😂😂😂,False
2024-03-18,56089.0,Venegas,‎image omitted,False
2024-03-21,47069.0,Paula,Remember to pay Dixon,False
2024-03-22,31384.0,Venegas,‎Video omitted,False
2024-03-22,47988.0,Dixon Montero,Today I have cheese empanadas in case you like them,False
2024-03-22,48029.0,Paula,‎sticker omitted,False
2024-03-23,33913.0,Gustavo Amador,Today is the last day to buy U week shirt...,False
2024-03-23,38450.0,Venegas,Happy birthday Sofia,False
2024-03-23,38453.0,Venegas,‎sticker omitted,False
2024-03-23,38486.0,Venegas,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,False
2024-03-23,54292.0,Sofía Bocker,Thank you very much🥹,False
2024-03-23,54295.0,Sofía Bocker,‎sticker omitted,False
2024-03-23,75333.0,Javier Hernández,‎image omitted,False
2024-03-23,75458.0,Corella,HAHAHA,False
2024-04-01,72263.0,Fabian Brenes,‎Change your security code with Fabian.,False
2024-04-02,42215.0,Dixon Montero,"Maes, do you know if there are classes today?",False
2024-04-02,42219.0,Dixon Montero,Because there is no water here,False
2024-04-02,42223.0,Dixon Montero,‎sticker omitted,False
2024-04-02,42232.0,Anthony,The U does have water,False
2024-04-02,42266.0,Corella,Mate is the one who doesn't have,False
2024-04-02,42279.0,Corella,But since the morning they have been teaching classes like this,False
2024-04-02,42284.0,Corella,So definitely yes,False
2024-04-02,42470.0,Venegas,x2,False
2024-04-02,42470.0,Venegas,Go take a bath at Finca 3,False
2024-04-02,42471.0,Venegas,"Don't arrive smelling like Toropu, carepicha",False
2024-04-07,76374.0,~ Heizel Obando Leiva,‎Change your security code with +506 8982 2719.,False
2024-04-11,6485.0,Adrian,‎image omitted,False
2024-04-11,28380.0,Venegas,HAHAHA,False
2024-04-11,28380.0,Venegas,Hpta Maikol if you ask for it😂,False
2024-04-11,41596.0,Venegas,It was time to settle accounts,False
2024-04-11,41639.0,Venegas,‎sticker omitted,False
2024-04-11,55467.0,Venegas,‎image omitted,False
2024-04-11,55579.0,Javier Hernández,6+6+6=18,False
2024-04-11,55579.0,Javier Hernández,But the 6 appears 3 times,False
2024-04-11,55579.0,Javier Hernández,18-3 = 15,False
2024-04-11,55579.0,Javier Hernández,And he's also 15? 👀,False
2024-04-11,55579.0,Javier Hernández,"@50687122913, @50688203427",False
2024-04-11,55595.0,Juan Pablo M.,‎sticker omitted,False
2024-04-13,87101.0,Fabian Brenes,Good people,False
2024-04-13,87133.0,Fabian Brenes,‎SURVEY:,False
2024-04-13,87133.0,Fabian Brenes,Mejenga against maikol,False
2024-04-13,87133.0,Fabian Brenes,‎OPTION: I want (10 votes),False
2024-04-13,87133.0,Fabian Brenes,‎OPTION: Step (0 votes),False
2024-04-13,87143.0,Javier Hernández,"Hahaha, I knew that was it",False
2024-04-13,87159.0,Felix,‎sticker omitted,False
2024-04-13,87169.0,Fabian Brenes,"The teacher told me to make a list and send it to them, then vote there and I'll write them down.",False
2024-04-13,87173.0,Javier Hernández,‎sticker omitted,False
2024-04-13,87213.0,Fabian Brenes,"anything, the teacher's date options are 1) Friday of week u in the afternoon or 2) Wednesday of week u at 6 pm",False
2024-04-13,87235.0,Fabian Brenes,and the court is in we'll see haha,False
2024-04-13,87454.0,Javier Hernández,‎sticker omitted,False
2024-04-13,87500.0,Felix,‎sticker omitted,False
2024-04-13,87652.0,Corella,‎sticker omitted,False
2024-04-13,89393.0,Gustavo Amador,‎sticker omitted,False
2024-04-13,89657.0,Venegas,Any day is fine with me,False
2024-04-13,89666.0,Venegas,They tell you how much to put in,False
2024-04-13,89672.0,Venegas,‎sticker omitted,False
2024-04-14,60238.0,Ashley Padilla,‎image omitted,False
2024-04-20,66784.0,Ashley Padilla,‎Change your security code with Ashley Padilla.,False
2024-04-21,60301.0,Fabian Brenes,hello good,False
2024-04-21,60313.0,Fabian Brenes,"In the end the match will be played here https://www.google.com/maps/place/Futbol5+Cedros/@9.9410302,-84.0314747,18z/data=!4m6!3m5!1s0x8fa0e4087fe42617:0x4a8890ac7614bd3f!8m2!3d9. 9409064!4d-84.0272549!16s%2Fg%2F1vrqbpvs?entry=ttu",False
2024-04-21,60335.0,Fabian Brenes,The teacher says there are 2 reds per jupa and it would be on Friday,False
2024-04-21,60349.0,Corella,What time?,False
2024-04-21,60351.0,Fabian Brenes,Sign up here if you go:,False
2024-04-21,60357.0,Fabian Brenes,excellent question,False
2024-04-21,60361.0,Corella,Hahaha,False
2024-04-21,60376.0,Fabian Brenes,It's in the afternoon I guess type 2-3,False
2024-04-21,60408.0,Corella,"OK, OK thank you!",False
2024-04-21,60414.0,Felix,‎sticker omitted,False
2024-04-21,69859.0,Venegas,Okay,False
2024-04-21,69866.0,Venegas,Who misses the two reds?,False
2024-04-21,70923.0,Javier Hernández,Sign up here if you are going:,False
2024-04-21,70923.0,Javier Hernández,Javier,False
2024-04-21,71250.0,Venegas,Sign up here if you go:,False
2024-04-21,71250.0,Venegas,Javier,False
2024-04-21,71250.0,Venegas,Venegas,False
2024-04-22,47175.0,Venegas,*CLASSES ON CONTINGENCY THURSDAY ARE ASYNCHRONOUS*,False
2024-04-22,47178.0,Venegas,!!!!!!!,False
2024-04-22,47196.0,Venegas,❗❕❗❕❗❕❗❕❗❕❗❕❗❕❗❕❗❕❗❕,False
2024-04-22,47229.0,Venegas,*REMEMBER THAT THERE ARE NO STOCHASTIC CLASSES ON FRIDAYS*,False
2024-04-22,47244.0,Venegas,❕❗❕❗❕❗❕❗❕❗❕❗❕,False
2024-04-22,47445.0,Venegas,*ONLY FOR THIS THURSDAY*,False
2024-04-22,47446.0,Venegas,XDDD,False
2024-04-22,51526.0,Gustavo Amador,‎sticker omitted,False
2024-04-23,48305.0,Venegas,"Bitches, on Friday the stochastics class is *ASYNCHRONOUS*",False
2024-04-23,48310.0,Venegas,The teacher is going to leave some material,False
2024-04-23,48313.0,Venegas,to read,False
2024-04-23,48319.0,Venegas,❕❗❕❗❕❗❕❗❕❗❕❗❕❗❕❗❕❗,False
2024-04-23,49986.0,Gustavo Amador,Sign up here if you are going:,False
2024-04-23,49986.0,Gustavo Amador,Javier,False
2024-04-23,49986.0,Gustavo Amador,Venegas,False
2024-04-23,49986.0,Gustavo Amador,Gustavo,False
2024-04-23,50077.0,Venegas,Bastard,False
2024-04-23,50077.0,Venegas,Tony,False
2024-04-23,50077.0,Venegas,carepicha,False
2024-04-23,50080.0,Venegas,felix malparidp,False
2024-04-23,50081.0,Venegas,Marco Carepinga,False
2024-04-23,50082.0,Venegas,fabian carepistola,False
2024-04-23,50087.0,Venegas,santiago fellador,False
2024-04-23,50094.0,Venegas,We are 8,False
2024-04-23,50096.0,Venegas,Until now,False
2024-04-23,50098.0,Venegas,🤔🤔🤔,False
2024-04-23,52083.0,Santiago Actuariales,Sign up here if you go:,False
2024-04-23,52083.0,Santiago Actuariales,Javier,False
2024-04-23,52083.0,Santiago Actuariales,Venegas,False
2024-04-23,52083.0,Santiago Actuariales,Gustavo,False
2024-04-23,52083.0,Santiago Actuariales,Santiago,False
2024-04-23,52201.0,Venegas,Thank you Santi,False
2024-04-23,56113.0,Corella,Just in case,False
2024-04-23,56128.0,Corella,"By the way, there is a teacher who is giving away tickets at least until now.",False
2024-04-23,56133.0,Corella,Of slushies and popcorn,False
2024-04-23,56163.0,Corella,"Oh well, and corn",False
2024-04-23,56163.0,Corella,But I have no idea how many extra tickets there will be.,False
2024-04-23,56171.0,Corella,Because right now a lot of people fell hahaha,False
2024-04-23,56197.0,Ashley Padilla,They save me a slushie,False
2024-04-23,57129.0,Venegas,"Sure, I'll stick it up @50687068012's ass so it stays up until next Friday",False
2024-04-23,57131.0,Venegas,Carepinga,True
2024-04-23,57138.0,Venegas,‎sticker omitted,False
2024-04-23,61001.0,Dixon Montero,In the ass of his sister big cock,False
2024-04-23,65420.0,~ Dominick Rodríguez Trejos,‎Change your security code with +506 8708 0725.,False
2024-04-24,43239.0,Javier Hernández,‎image omitted,False
2024-04-24,43245.0,Javier Hernández,IS TODAY!!,False
2024-04-24,43257.0,Javier Hernández,See you in Qmik!! 🤪,False
2024-04-24,43280.0,Dixon Montero,we lost them,False
2024-04-24,43291.0,Dixon Montero,HPS are even Chinese,False
2024-04-24,43347.0,Javier Hernández,6:00 pm where Sebas and Dixon 🥰,False
2024-04-24,43622.0,Juan Pablo M.,‎sticker omitted,False
2024-04-24,43673.0,Gustavo Amador,‎sticker omitted,False
2024-04-24,33215.0,Venegas,HA HA HA,False
2024-04-24,33222.0,Venegas,@50686093714 you can't take king,False
2024-04-24,33243.0,Venegas,‎sticker omitted,False
2024-04-24,34918.0,Dixon Montero,Who says no?,False
2024-04-24,34931.0,Dixon Montero,Today Tony and I are going to forget even the name,False
2024-04-24,86817.0,Javier Hernández,“and me” 😳,False
2024-04-24,86824.0,Javier Hernández,What did I miss?,False
2024-04-24,65981.0,Sebas,Is anyone coming yet?,False
2024-04-24,65983.0,Sebas,‎sticker omitted,False
2024-04-24,66027.0,Venegas,"Go ahead, stop messing around ‎",True
2024-04-24,66146.0,Dixon Montero,🤣🤣🤣,False
2024-04-25,5735.0,Dixon Montero,Teachers let us know when you get home,False
2024-04-25,5737.0,Dixon Montero,🙌🏻,False
2024-04-25,34451.0,Venegas,@50689522806,False
2024-04-25,34455.0,Venegas,Maikol said Figueres,False
2024-04-25,34459.0,Venegas,‎sticker omitted,False
2024-04-25,34461.0,Venegas,And what does he win?,False
2024-04-25,34462.0,Venegas,‎sticker omitted,False
2024-04-25,34471.0,Venegas,"And he said ""Who do you ask?""",False
2024-04-25,34480.0,Venegas,*YOU MISSED SOROMPA*,False
2024-04-25,34482.0,Venegas,‎sticker omitted,False
2024-04-25,34560.0,Ashley Padilla,Hahahaha I didn't understand. Why did you say Figueres? And who won what?,False
2024-04-25,34763.0,Paula,The teacher said,False
2024-04-25,34768.0,Paula,‎sticker omitted,False
2024-04-25,36238.0,Venegas,Chat ptg is racist,False
2024-04-25,36240.0,Venegas,‎sticker omitted,False
2024-04-25,36243.0,Venegas,Basically,False
2024-04-25,36286.0,Adrian,chat ptg is a text processing algorithm invented by Venegas just in case,False
2024-04-25,36319.0,Adrian,And it's racist because a black man invented it (it's a shame ik xd),False
2024-04-25,37370.0,Venegas,HA HA HA,False
2024-04-25,37373.0,Venegas,Come to class you bastard,False
2024-04-25,37375.0,Venegas,‎sticker omitted,False
2024-04-25,38262.0,Venegas,@50687068012 get the shit out of your bad ear,False
2024-04-25,38264.0,Venegas,‎sticker omitted,False
2024-04-25,38494.0,Dixon Montero,Your sister is the one I'm going to beat the crap out of soon,False
2024-04-25,38633.0,Venegas,*(Snif Snif) It smells like smoke,False
2024-04-25,39742.0,Santiago Actuariales,For the game,False
2024-04-25,39918.0,Javier Hernández,At what time is it?,False
2024-04-25,39998.0,Venegas,3,False
2024-04-25,40003.0,Venegas,Without tacos,False
2024-04-25,40007.0,Venegas,Tennis only,False
2024-04-25,40009.0,Venegas,for here,False
2024-04-25,40025.0,Javier Hernández,Ready,False
2024-04-25,87092.0,Adrian,Are the fields that small?,False
2024-04-25,48618.0,Santiago Actuariales,I guess yes,False
2024-04-25,65434.0,Dixon Montero,‎image omitted,False
2024-04-25,65434.0,Dixon Montero,‎image omitted,False
2024-04-25,65434.0,Dixon Montero,‎image omitted,False
2024-04-26,31688.0,Javier Hernández,"Hey, those of us who are going to the mejenga today... are we going to wear some color?",False
2024-04-26,32434.0,Dixon Montero,Pink is a whore,False
2024-04-26,32436.0,Dixon Montero,🤣🤣🤣,False
2024-04-26,34909.0,Javier Hernández,Do we have a goalkeeper?,False
2024-04-26,34912.0,Javier Hernández,serious question,False
2024-04-26,36181.0,Santiago Actuariales,"Maikol said that they could be small teams, that they would be assembled there, so it would be necessary to bring several shirts",False
2024-04-26,37477.0,Adrian,"I can cut anyone off. But I should be able to play, my ankle is already at 90%",False
2024-04-26,38037.0,Javier Hernández,Today:,False
2024-04-26,38037.0,Javier Hernández,https://www.instagram.com/reel/C5YmCzsLp_C/?igsh=OGtxMXA4Nmx5a3Z3,False
2024-04-26,38079.0,Javier Hernández,‎Video omitted,False
2024-04-26,38260.0,Adrian,Mae literal is me at this precise moment Hahahaha. I want to see him play as a Christian in Euro 2016 btw ‎,True
2024-04-26,38795.0,Felix,‎sticker omitted,False
2024-04-26,42703.0,Anthony,Is anyone leaving from the U for the game?,False
2024-04-26,42717.0,Gustavo Amador,I,False
2024-04-26,42742.0,Felix,I,False
2024-04-26,87835.0,Fabian Brenes,I,False
2024-04-26,88719.0,Dixon Montero,‎Change your security code with Dixon Montero.,False
2024-04-26,88544.0,Dixon Montero,"Teacher, write to me, I lost my contacts, give me a first and last name.",False
2024-04-26,50689.0,Javier Hernández,"Maes, just in case they wear a black and a white shirt",False
2024-04-26,50695.0,Javier Hernández,And if not haha,False
2024-04-26,53464.0,Gerard,Are already?,False
2024-04-26,62133.0,Sofía Bocker,‎image omitted,False
2024-04-26,62133.0,Sofía Bocker,‎image omitted,False
2024-04-27,64888.0,Andrés Montero,‎Change your security code with Andrés Montero.,False
2024-04-27,66000.0,Andrés Montero,‎Change your security code with Andrés Montero.,False
2024-04-27,66187.0,Andrés Montero,‎Change your security code with Andrés Montero.,False
2024-04-29,87825.0,Gerard,‎Change your security code with Gerard.,False
2024-04-29,49038.0,Gerard,‎Change your security code with Gerard.,False
2024-04-30,56483.0,Venegas,"Of those who sat in the back, they left a megra bottle",False
2024-05-05,69613.0,Gerard,Has anyone made a cover for tomorrow that they want to share? 🤔🫶🏻,False
2024-05-08,60809.0,Dixon Montero,"Question for tomorrow, what is included besides the Cramer Rao quota?",False
2024-05-08,61287.0,Venegas,I don't know if they are going to ask more than one question.,False
2024-05-08,61294.0,Venegas,But I would say that it is almost certain that this is coming,False
2024-05-08,61295.0,Venegas,But I do not know,False
2024-05-09,89959.0,Marco Guardia,hey I left my computer in statistics,False
2024-05-09,89966.0,Marco Guardia,did anyone see her?,False
2024-05-09,89973.0,Marco Guardia,a mac,False
2024-05-09,47535.0,Gerard,I don't bro,False
2024-05-09,47545.0,Marco Guardia,Maikol fucked her,False
2024-05-09,47548.0,Marco Guardia,everything good xd,False
2024-05-09,47548.0,Marco Guardia,thank you,False
2024-05-09,48043.0,Juan Pablo M.,"Hold on, Viquez is coming with you 2",False
2024-05-09,48050.0,Venegas,That is a fact,False
2024-05-09,48056.0,Venegas,Viquez is going to give Contingencies II,False
2024-05-09,48057.0,Ashley Padilla,Shut up,False
2024-05-09,48058.0,Venegas,🙃🙃🙃,False
2024-05-09,48063.0,Venegas,"No no, it's serious",False
2024-05-09,48067.0,Venegas,If the master does not pull France,False
2024-05-09,48071.0,Venegas,The mae will give it,False
2024-05-09,48074.0,Venegas,☠️🙃,False
2024-05-09,48091.0,Javier Hernández,Ready to schedule the zero coupon?,False
2024-05-09,48093.0,Paula,‎sticker omitted,False
2024-05-09,48098.0,Venegas,SHUT UPEEEEEE,False
2024-05-09,48108.0,Juan Pablo M.,"Oh no, it will be going out with the C3",False
2024-05-09,48110.0,Juan Pablo M.,‎sticker omitted,False
2024-05-09,48119.0,Ashley Padilla,"We have to wait for them, poor things",False
2024-05-09,48171.0,Venegas,I still go out with the C3 for Tools,False
2024-05-09,48173.0,Venegas,‎sticker omitted,False
2024-05-09,49576.0,Gustavo Amador,‎image omitted,False
2024-05-09,49581.0,Gustavo Amador,:),False
2024-05-09,49588.0,Gustavo Amador,Oh really,False
2024-05-09,64030.0,Venegas,This kids!,False
2024-05-09,64030.0,Venegas,Remember that there is time until 6 o'clock to send what is on the forum.-. ‎,True
2024-05-09,64065.0,Dixon Montero,Mamapichas,False
2024-05-09,64068.0,Dixon Montero,I almost shit myself,False
2024-05-09,64071.0,Dixon Montero,‎sticker omitted,False
2024-05-09,64072.0,Venegas,Hahaha I'm sorry,False
2024-05-09,64090.0,Venegas,"But anyway, those who haven't been in charge, let them bite the bullet and don't lose those points.",False
2024-05-13,54694.0,Lau Villacís,‎image omitted,False
2024-05-13,54695.0,Lau Villacís,‎image omitted,False
2024-05-13,54696.0,Lau Villacís,‎image omitted,False
2024-05-13,54696.0,Lau Villacís,‎image omitted,False
2024-05-13,54722.0,Gerard,Grx 👍🏻,False
2024-05-13,54750.0,Ashley Padilla,Thanks,False
2024-05-13,54752.0,Ashley Padilla,‎sticker omitted,False
2024-05-13,54775.0,Felix,‎sticker omitted,False
2024-05-13,54824.0,Venegas,you got the thousand,False
2024-05-15,47997.0,Javier Hernández,https://www.instagram.com/reel/C67ufiASetS/?igsh=MTRuNnhqM24zYndqMw==,False
2024-05-15,48041.0,Corella,‎sticker omitted,False
2024-05-15,58000.0,Venegas,‎image omitted,False
2024-05-15,60627.0,Venegas,In case you haven't read it,False
2024-05-15,60634.0,Venegas,*ONLY FORMULAS ON THE LINER*,False
2024-05-15,60643.0,Venegas,Otherwise Mr. Intense sends them to eat shit,False
2024-05-15,60644.0,Venegas,‎sticker omitted,False
2024-05-15,60677.0,Venegas,"❕❗ *NOT SOLVED EXERCISES, NOT EXAMPLES. AND HANDMADE*❗❕",False
2024-05-15,62097.0,Javier Hernández,‎This message has been deleted.,False
2024-05-15,62161.0,Javier Hernández,‎This message has been deleted.,False
2024-05-15,62227.0,Javier Hernández,‎This message has been deleted.,False
2024-05-15,62252.0,Javier Hernández,"Hahaha forget it, I already answered myself",False
2024-05-15,62273.0,Javier Hernández,‎sticker omitted,False
2024-05-15,62580.0,~ Jeremy,How disgusting hahaha legal what a motherfucker,False
2024-05-15,62599.0,Venegas,Please explain it to me,False
2024-05-15,62606.0,Venegas,*x2*,False
2024-05-15,70587.0,~ Jeremy,"A question comes in about distribution, about xi squared and that!?!?",False
2024-05-15,70609.0,Javier Hernández,That's not mae,False
2024-05-15,70615.0,Juan Pablo M.,"nope, until chapter 7",False
2024-05-15,70617.0,Juan Pablo M.,believe,False
2024-05-15,70617.0,~ Jeremy,Okay,False
2024-05-15,70618.0,Javier Hernández,Until chapter 7,False
2024-05-15,70619.0,Ashley Padilla,No. The recommended exercises that appear in mediation do not have to pay much attention to the 8,False
2024-05-15,70703.0,~ Jeremy,Thank you,False
2024-05-15,71256.0,Luis Fer Amey,wham,False
2024-05-15,71268.0,Luis Fer Amey,Rao blackwell in the quiz,False
2024-05-15,71268.0,Luis Fer Amey,little joke,False
2024-05-15,71305.0,Javier Hernández,Maikol is the legitimate one:,False
2024-05-15,71305.0,Javier Hernández,Never let them know your next move,False
2024-05-15,71342.0,Javier Hernández,It could well be an exam only of minimal statistics and 🤡 ‎,True
2024-05-15,71492.0,Venegas,hahaha,False
2024-05-15,71723.0,Ashley Padilla,Do you know if the exam is 2 or 3 hours?,False
2024-05-15,72101.0,Javier Hernández,I think there are 2,False
2024-05-15,72154.0,Juan Pablo M.,It's not that the first is 3 hours and the second is 2 hours (?),False
2024-05-15,72163.0,~ Jeremy,It is assumed,False
2024-05-15,72183.0,Javier Hernández,"Oh, I wouldn't know then.",False
2024-05-15,72197.0,Javier Hernández,‎image omitted,False
2024-05-15,72202.0,Javier Hernández,That one says it's two hours long,False
2024-05-15,72209.0,~ Jeremy,It is assumed that we would have to do the other one with contingencies on a Monday.,False
2024-05-15,72273.0,Ashley Padilla,‎sticker omitted,False
2024-05-15,72274.0,Juan Pablo M.,‎image omitted,False
2024-05-15,72300.0,Juan Pablo M.,"better, this way the torture lasts less",False
2024-05-15,72300.0,~ Jeremy,What disgust,False
2024-05-15,72304.0,Juan Pablo M.,‎sticker omitted,False
2024-05-15,72306.0,Javier Hernández,"He took out the preview, what level",False
2024-05-15,72322.0,Javier Hernández,‎sticker omitted,False
2024-05-15,72449.0,Corella,The suffering ends quickly then,False
2024-05-15,72459.0,Corella,‎sticker omitted,False
2024-05-15,72472.0,Luis Fer Amey,Is efficient,False
2024-05-15,72484.0,~ Jeremy,‎sticker omitted,False
2024-05-15,72551.0,Javier Hernández,‎sticker omitted,False
2024-05-15,73561.0,Luis Fer Amey,it says 5 business days,False
2024-05-15,73581.0,Luis Fer Amey,So I don't want to scare them but it is a possibility.,False
2024-05-15,73600.0,Juan Pablo M.,‎sticker omitted,False
2024-05-15,73611.0,Luis Fer Amey,"except the teacher told them no, it's not like that",False
2024-05-15,73631.0,Javier Hernández,But then he says that even what was seen in week 7,False
2024-05-15,73635.0,Ashley Padilla,I asked him in consultation,False
2024-05-15,73638.0,Javier Hernández,That's until week U,False
2024-05-15,73639.0,Ashley Padilla,And until the 7th,False
2024-05-15,73667.0,Luis Fer Amey,panik,False
2024-05-15,73948.0,Sofía Bocker,"No no, he specified that he was going to get to topic 7.5",False
2024-05-15,74029.0,Sofía Bocker,‎image omitted,False
2024-05-15,74337.0,Dixon Montero,So what the hell exercises did you have to do?,False
2024-05-15,74346.0,Ashley Padilla,Hahahaha,False
2024-05-15,74353.0,Dixon Montero,I did 7 and 8,False
2024-05-15,74353.0,Juan Pablo M.,HAHAHA,False
2024-05-15,74378.0,Ashley Padilla,"Well, you already studied for the other exam. Congratulations!",False
2024-05-15,74386.0,Dixon Montero,I shit in figueres,False
2024-05-15,74400.0,Ashley Padilla,‎sticker omitted,False
2024-05-15,74449.0,Dixon Montero,‎sticker omitted,False
2024-05-15,74621.0,Javier Hernández,It goes for the tile 🔥,False
2024-05-16,26756.0,Javier Hernández,Good morning! Does anyone happen to pass by the parapet or a photocopier buying an exam notebook? It's to see if they buy me one and I pay them 😅,False
2024-05-16,26788.0,Santiago Actuariales,I have one if it takes,False
2024-05-16,26818.0,Javier Hernández,"Oh well, if you can please, rather thank you 🙌🏽",False
2024-05-16,29001.0,Venegas,Someone has already arrived at the U,False
2024-05-16,29002.0,Venegas,?*,False
2024-05-16,29022.0,Dixon Montero,I'm already going to CIMPA,False
2024-05-16,29050.0,~ Jeremy,Where is that,False
2024-05-16,29078.0,Dixon Montero,Mae from the parking lot where you leave the car,False
2024-05-16,29079.0,Venegas,mae,False
2024-05-16,29083.0,Venegas,Farm 2,False
2024-05-16,29093.0,~ Jeremy,In the offices !?!,False
2024-05-16,29125.0,Dixon Montero,"It already happened to them, locate it now that it arrives",False
2024-05-16,29287.0,Corella,"Location: https://maps.google.com/?q=9.939398,-84.042336",False
2024-05-16,29330.0,Gerard,Can you enter there?,False
2024-05-16,29340.0,Corella,"Yes, but not by car.",False
2024-05-16,29346.0,Gerard,Okay,False
2024-05-16,29348.0,Gerard,grx,False
2024-05-16,29362.0,Corella,By car it would be through the planetarium,False
2024-05-16,53738.0,Venegas,someone breaks me,False
2024-05-16,53743.0,Venegas,the sticker,False
2024-05-16,53744.0,Venegas,what does it say,False
2024-05-16,53758.0,Venegas,"""Sex? No thanks, the UCR already catches me every day""",False
2024-05-16,53765.0,Venegas,It's for a Conti task,False
2024-05-16,54238.0,Anthony,‎sticker omitted,False
2024-05-16,57012.0,Javier Hernández,‎image omitted,False
2024-05-16,57782.0,Dixon Montero,No wonder they covered them,False
2024-05-16,57797.0,Venegas,XS,False
2024-05-16,57799.0,Venegas,XD,False
2024-05-17,87365.0,Venegas,Hey! Is anyone already in San Pedro?,False
2024-05-17,87365.0,Venegas,It's raining?,False
2024-05-17,87378.0,Ashley Padilla,Yeah,False
2024-05-17,87379.0,Marco Guardia,it is raining,False
2024-05-17,87393.0,Venegas,Dick,False
2024-05-17,87396.0,Venegas,‎sticker omitted,False
2024-05-17,87397.0,Venegas,‎sticker omitted,False
2024-05-17,87407.0,Venegas,Curri it's starting to rain,False
2024-05-17,87412.0,Venegas,‎sticker omitted,False
2024-05-17,87435.0,Ashley Padilla,Oh ok,False
2024-05-17,88484.0,Venegas,it stop raining?,False
2024-05-17,46951.0,Sofía Bocker,Yeah,False
2024-05-17,47098.0,Venegas,‎Video omitted,False
